_id,state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration_code,sample_duration,pollutant_standard,date_local,units_of_measure,event_type,observation_count,observation_percent,validity_indicator,arithmetic_mean,first_max_value,first_max_hour,aqi,method_code,method,local_site_name,site_address,state,county,city,cbsa_code,cbsa,date_of_last_change
64570fb31664a97ad66a6727,25,025,0002,42101,1,42.348873,-71.097163,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2010-07-09,Parts per million,No Events,24,100.0,Y,0.370833,0.4,0,5.0,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,BOSTON KENMORE SQ,KENMORE SQ,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2023-02-05
64570fb31664a97ad66a6729,25,025,0002,42101,1,42.348873,-71.097163,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2010-07-10,Parts per million,No Events,24,100.0,Y,0.35,0.4,0,5.0,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,BOSTON KENMORE SQ,KENMORE SQ,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2023-02-05
64570fb31664a97ad66a672b,25,025,0002,42101,1,42.348873,-71.097163,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2010-07-11,Parts per million,No Events,24,100.0,Y,0.408333,0.5,18,6.0,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,BOSTON KENMORE SQ,KENMORE SQ,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2023-02-05
64570fb31664a97ad66a672d,25,025,0002,42101,1,42.348873,-71.097163,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2010-07-12,Parts per million,No Events,24,100.0,Y,0.45,0.6,14,7.0,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,BOSTON KENMORE SQ,KENMORE SQ,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2023-02-05
64570fb31664a97ad66a672f,25,025,0002,42101,1,42.348873,-71.097163,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2010-07-13,Parts per million,No Events,24,100.0,Y,0.395833,0.5,23,6.0,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,BOSTON KENMORE SQ,KENMORE SQ,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2023-02-05
64570fb31664a97ad66a6731,25,025,0002,42101,1,42.348873,-71.097163,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2010-07-14,Parts per million,No Events,24,100.0,Y,0.441667,0.5,0,6.0,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,BOSTON KENMORE SQ,KENMORE SQ,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2023-02-05
64570fb31664a97ad66a6733,25,025,0002,42101,1,42.348873,-71.097163,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2010-07-15,Parts per million,No Events,24,100.0,Y,0.425,0.5,0,6.0,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,BOSTON KENMORE SQ,KENMORE SQ,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2023-02-05
64570fb31664a97ad66a6735,25,025,0002,42101,1,42.348873,-71.097163,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2010-07-16,Parts per million,No Events,24,100.0,Y,0.4375,0.5,0,6.0,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,BOSTON KENMORE SQ,KENMORE SQ,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2023-02-05
64570fb31664a97ad66a6737,25,025,0002,42101,1,42.348873,-71.097163,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2010-07-17,Parts per million,No Events,24,100.0,Y,0.408333,0.5,0,6.0,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,BOSTON KENMORE SQ,KENMORE SQ,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2023-02-05
64570fb31664a97ad66a6739,25,025,0002,42101,1,42.348873,-71.097163,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2010-07-18,Parts per million,No Events,24,100.0,Y,0.341667,0.5,0,6.0,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,BOSTON KENMORE SQ,KENMORE SQ,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2023-02-05
64570fb31664a97ad66a673b,25,025,0002,42101,1,42.348873,-71.097163,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2010-07-19,Parts per million,No Events,24,100.0,Y,0.3625,0.4,9,5.0,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,BOSTON KENMORE SQ,KENMORE SQ,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2023-02-05
64570fb31664a97ad66a673d,25,025,0002,42101,1,42.348873,-71.097163,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2010-07-20,Parts per million,No Events,24,100.0,Y,0.433333,0.6,21,7.0,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,BOSTON KENMORE SQ,KENMORE SQ,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2023-02-05
64570fb31664a97ad66a673f,25,025,0002,42101,1,42.348873,-71.097163,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2010-07-21,Parts per million,No Events,24,100.0,Y,0.4375,0.5,0,6.0,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,BOSTON KENMORE SQ,KENMORE SQ,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2023-02-05
64570fb31664a97ad66a6741,25,025,0002,42101,1,42.348873,-71.097163,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2010-07-22,Parts per million,No Events,24,100.0,Y,0.325,0.4,0,5.0,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,BOSTON KENMORE SQ,KENMORE SQ,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2023-02-05
64570fb31664a97ad66a6743,25,025,0002,42101,1,42.348873,-71.097163,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2010-07-23,Parts per million,No Events,24,100.0,Y,0.420833,0.5,13,6.0,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,BOSTON KENMORE SQ,KENMORE SQ,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2023-02-05
64570fb31664a97ad66a6745,25,025,0002,42101,1,42.348873,-71.097163,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2010-07-24,Parts per million,No Events,24,100.0,Y,0.470833,0.6,18,7.0,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,BOSTON KENMORE SQ,KENMORE SQ,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2023-02-05
64570fb31664a97ad66a6747,25,025,0002,42101,1,42.348873,-71.097163,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2010-07-25,Parts per million,No Events,24,100.0,Y,0.3625,0.5,0,6.0,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,BOSTON KENMORE SQ,KENMORE SQ,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2023-02-05
64570fb31664a97ad66a6749,25,025,0002,42101,1,42.348873,-71.097163,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2010-07-26,Parts per million,No Events,24,100.0,Y,0.304167,0.4,0,5.0,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,BOSTON KENMORE SQ,KENMORE SQ,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2023-02-05
64570fb31664a97ad66a674b,25,025,0002,42101,1,42.348873,-71.097163,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2010-07-27,Parts per million,No Events,24,100.0,Y,0.3125,0.4,21,5.0,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,BOSTON KENMORE SQ,KENMORE SQ,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2023-02-05
64570fb31664a97ad66a674d,25,025,0002,42101,1,42.348873,-71.097163,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2010-07-28,Parts per million,No Events,24,100.0,Y,0.3625,0.4,0,5.0,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,BOSTON KENMORE SQ,KENMORE SQ,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2023-02-05
64570fb31664a97ad66a674f,25,025,0002,42101,1,42.348873,-71.097163,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2010-07-29,Parts per million,No Events,24,100.0,Y,0.395833,0.5,11,6.0,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,BOSTON KENMORE SQ,KENMORE SQ,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2023-02-05
64570fb31664a97ad66a6751,25,025,0002,42101,1,42.348873,-71.097163,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2010-07-30,Parts per million,No Events,24,100.0,Y,0.333333,0.5,22,6.0,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,BOSTON KENMORE SQ,KENMORE SQ,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2023-02-05
64570fb31664a97ad66a6753,25,025,0002,42101,1,42.348873,-71.097163,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2010-07-31,Parts per million,No Events,24,100.0,Y,0.316667,0.5,0,6.0,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,BOSTON KENMORE SQ,KENMORE SQ,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2023-02-05
64570fb31664a97ad66a6755,25,025,0002,42101,1,42.348873,-71.097163,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2010-08-01,Parts per million,No Events,24,100.0,Y,0.333333,0.4,0,5.0,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,BOSTON KENMORE SQ,KENMORE SQ,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2023-02-05
64570fb31664a97ad66a6757,25,025,0002,42101,1,42.348873,-71.097163,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2010-08-02,Parts per million,No Events,24,100.0,Y,0.2875,0.4,20,5.0,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,BOSTON KENMORE SQ,KENMORE SQ,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2023-02-05
64570fb31664a97ad66a6759,25,025,0002,42101,1,42.348873,-71.097163,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2010-08-03,Parts per million,No Events,24,100.0,Y,0.283333,0.3,0,3.0,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,BOSTON KENMORE SQ,KENMORE SQ,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2023-02-05
64570fb31664a97ad66a675b,25,025,0002,42101,1,42.348873,-71.097163,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2010-08-04,Parts per million,No Events,18,75.0,Y,0.338889,0.4,11,5.0,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,BOSTON KENMORE SQ,KENMORE SQ,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2023-02-05
64570fb31664a97ad66a675d,25,025,0002,42101,1,42.348873,-71.097163,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2010-08-05,Parts per million,No Events,24,100.0,Y,0.429167,0.5,12,6.0,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,BOSTON KENMORE SQ,KENMORE SQ,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2023-02-05
64570fb31664a97ad66a675f,25,025,0002,42101,1,42.348873,-71.097163,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2010-08-06,Parts per million,No Events,24,100.0,Y,0.379167,0.5,0,6.0,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,BOSTON KENMORE SQ,KENMORE SQ,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2023-02-05
64570fb31664a97ad66a6761,25,025,0002,42101,1,42.348873,-71.097163,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2010-08-07,Parts per million,No Events,24,100.0,Y,0.229167,0.3,0,3.0,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,BOSTON KENMORE SQ,KENMORE SQ,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2023-02-05
64570fb31664a97ad66a6763,25,025,0002,42101,1,42.348873,-71.097163,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2010-08-08,Parts per million,No Events,24,100.0,Y,0.329167,0.4,1,5.0,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,BOSTON KENMORE SQ,KENMORE SQ,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2023-02-05
64570fb31664a97ad66a6765,25,025,0002,42101,1,42.348873,-71.097163,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2010-08-09,Parts per million,No Events,24,100.0,Y,0.358333,0.4,10,5.0,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,BOSTON KENMORE SQ,KENMORE SQ,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2023-02-05
64570fb31664a97ad66a6767,25,025,0002,42101,1,42.348873,-71.097163,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2010-08-10,Parts per million,No Events,24,100.0,Y,0.391667,0.5,21,6.0,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,BOSTON KENMORE SQ,KENMORE SQ,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2023-02-05
64570fb31664a97ad66a6769,25,025,0002,42101,1,42.348873,-71.097163,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2010-08-11,Parts per million,No Events,24,100.0,Y,0.408333,0.5,0,6.0,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,BOSTON KENMORE SQ,KENMORE SQ,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2023-02-05
64570fb31664a97ad66a676b,25,025,0002,42101,1,42.348873,-71.097163,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2010-08-12,Parts per million,No Events,24,100.0,Y,0.379167,0.4,0,5.0,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,BOSTON KENMORE SQ,KENMORE SQ,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2023-02-05
64570fb31664a97ad66a676d,25,025,0002,42101,1,42.348873,-71.097163,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2010-08-13,Parts per million,No Events,24,100.0,Y,0.304167,0.4,0,5.0,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,BOSTON KENMORE SQ,KENMORE SQ,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2023-02-05
64570fb31664a97ad66a676f,25,025,0002,42101,1,42.348873,-71.097163,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2010-08-14,Parts per million,No Events,24,100.0,Y,0.295833,0.3,0,3.0,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,BOSTON KENMORE SQ,KENMORE SQ,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2023-02-05
64570fb31664a97ad66a6771,25,025,0002,42101,1,42.348873,-71.097163,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2010-08-15,Parts per million,No Events,24,100.0,Y,0.220833,0.3,4,3.0,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,BOSTON KENMORE SQ,KENMORE SQ,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2023-02-05
64570fb31664a97ad66a6773,25,025,0002,42101,1,42.348873,-71.097163,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2010-08-16,Parts per million,No Events,24,100.0,Y,0.270833,0.3,7,3.0,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,BOSTON KENMORE SQ,KENMORE SQ,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2023-02-05
64570fb31664a97ad66a6775,25,025,0002,42101,1,42.348873,-71.097163,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2010-08-17,Parts per million,No Events,24,100.0,Y,0.291667,0.4,12,5.0,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,BOSTON KENMORE SQ,KENMORE SQ,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2023-02-05
64570fb31664a97ad66a6777,25,025,0002,42101,1,42.348873,-71.097163,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2010-08-18,Parts per million,No Events,24,100.0,Y,0.316667,0.4,11,5.0,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,BOSTON KENMORE SQ,KENMORE SQ,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2023-02-05
64570fb31664a97ad66a6779,25,025,0002,42101,1,42.348873,-71.097163,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2010-08-19,Parts per million,No Events,24,100.0,Y,0.3875,0.4,0,5.0,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,BOSTON KENMORE SQ,KENMORE SQ,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2023-02-05
64570fb31664a97ad66a677b,25,025,0002,42101,1,42.348873,-71.097163,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2010-08-20,Parts per million,No Events,24,100.0,Y,0.254167,0.4,0,5.0,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,BOSTON KENMORE SQ,KENMORE SQ,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2023-02-05
64570fb31664a97ad66a677d,25,025,0002,42101,1,42.348873,-71.097163,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2010-08-21,Parts per million,No Events,24,100.0,Y,0.283333,0.4,20,5.0,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,BOSTON KENMORE SQ,KENMORE SQ,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2023-02-05
64570fb31664a97ad66a677f,25,025,0002,42101,1,42.348873,-71.097163,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2010-08-22,Parts per million,No Events,24,100.0,Y,0.316667,0.4,0,5.0,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,BOSTON KENMORE SQ,KENMORE SQ,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2023-02-05
64570fb31664a97ad66a6781,25,025,0002,42101,1,42.348873,-71.097163,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2010-08-23,Parts per million,No Events,24,100.0,Y,0.2,0.2,0,2.0,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,BOSTON KENMORE SQ,KENMORE SQ,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2023-02-05
64570fb31664a97ad66a6783,25,025,0002,42101,1,42.348873,-71.097163,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2010-08-24,Parts per million,No Events,24,100.0,Y,0.1875,0.3,20,3.0,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,BOSTON KENMORE SQ,KENMORE SQ,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2023-02-05
64570fb31664a97ad66a6785,25,025,0002,42101,1,42.348873,-71.097163,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2010-08-25,Parts per million,No Events,24,100.0,Y,0.283333,0.3,0,3.0,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,BOSTON KENMORE SQ,KENMORE SQ,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2023-02-05
64570fb31664a97ad66a6787,25,025,0002,42101,1,42.348873,-71.097163,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2010-08-26,Parts per million,No Events,24,100.0,Y,0.279167,0.3,0,3.0,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,BOSTON KENMORE SQ,KENMORE SQ,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2023-02-05
64570fb31664a97ad66a6789,25,025,0002,42101,1,42.348873,-71.097163,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2010-08-27,Parts per million,No Events,24,100.0,Y,0.220833,0.3,19,3.0,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,BOSTON KENMORE SQ,KENMORE SQ,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2023-02-05
64570fb31664a97ad66a678b,25,025,0002,42101,1,42.348873,-71.097163,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2010-08-28,Parts per million,No Events,24,100.0,Y,0.2625,0.4,1,5.0,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,BOSTON KENMORE SQ,KENMORE SQ,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2023-02-05
64570fb31664a97ad66a678d,25,025,0002,42101,1,42.348873,-71.097163,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2010-08-29,Parts per million,No Events,24,100.0,Y,0.283333,0.4,19,5.0,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,BOSTON KENMORE SQ,KENMORE SQ,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2023-02-05
64570fb31664a97ad66a678f,25,025,0002,42101,1,42.348873,-71.097163,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2010-08-30,Parts per million,No Events,24,100.0,Y,0.295833,0.4,0,5.0,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,BOSTON KENMORE SQ,KENMORE SQ,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2023-02-05
64570fb31664a97ad66a6791,25,025,0002,42101,1,42.348873,-71.097163,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2010-08-31,Parts per million,No Events,24,100.0,Y,0.35,0.5,21,6.0,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,BOSTON KENMORE SQ,KENMORE SQ,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2023-02-05
64570fb31664a97ad66a6793,25,025,0002,42101,1,42.348873,-71.097163,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2010-09-01,Parts per million,No Events,24,100.0,Y,0.395833,0.5,0,6.0,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,BOSTON KENMORE SQ,KENMORE SQ,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2023-02-05
64570fb31664a97ad66a6795,25,025,0002,42101,1,42.348873,-71.097163,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2010-09-02,Parts per million,No Events,24,100.0,Y,0.366667,0.4,0,5.0,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,BOSTON KENMORE SQ,KENMORE SQ,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2023-02-05
64570fb31664a97ad66a6797,25,025,0002,42101,1,42.348873,-71.097163,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2010-09-03,Parts per million,No Events,24,100.0,Y,0.333333,0.4,0,5.0,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,BOSTON KENMORE SQ,KENMORE SQ,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2023-02-05
64570fb31664a97ad66a6799,25,025,0002,42101,1,42.348873,-71.097163,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2010-09-04,Parts per million,No Events,24,100.0,Y,0.216667,0.3,0,3.0,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,BOSTON KENMORE SQ,KENMORE SQ,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2023-02-05
64570fb31664a97ad66a679b,25,025,0002,42101,1,42.348873,-71.097163,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2010-09-05,Parts per million,No Events,24,100.0,Y,0.1375,0.2,0,2.0,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,BOSTON KENMORE SQ,KENMORE SQ,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2023-02-05
64570fb31664a97ad66a679d,25,025,0002,42101,1,42.348873,-71.097163,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2010-09-06,Parts per million,No Events,24,100.0,Y,0.141667,0.2,0,2.0,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,BOSTON KENMORE SQ,KENMORE SQ,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2023-02-05
